============================================================
CICERO PAIRS - WINDOW SIZE 4
============================================================

Pair                           | Count
('non', 'sanguis')             |     2
('mitto', 'valeo')             |     2
('dolor', 'mitto')             |     2
('etiam', 'sanguis')           |     2
('diligo', 'magnus')           |     2
('diligo', 'unice')            |     2
('diligo', 'hercle')           |     2
('hercle', 'puto')             |     2
('iucundus', 'puto')           |     2
('consuetudo', 'multus')       |     2
('coniungo', 'eo')             |     2
('barbatulus', 'iuvenis')      |     2
('cicero', 'itaque')           |     2
('gladiator', 'greek.expression') |     2
('invitus', 'magnus')          |     2
('filius', 'magnus')           |     2
('gratia', 'ne')               |     2
('asellus', 'possum')          |     2
('negotium', 'suscipio')       |     2
('dico', 'negotium')           |     2
('magistratus', 'tribunus')    |     2
('ineo', 'magistratus')        |     2
('aelius', 'lex')              |     2
('ambitus', 'lex')             |     2
('comitium', 'ita')            |     2
('differo', 'lex')             |     2
('non', 'nummus')              |     2
('non', 'pronuntio')           |     2
('do', 'impune')               |     2
('debeo', 'lex')               |     2
('debeo', 'publius')           |     2
('iam', 'publius')             |     2
('ante', 'publius')            |     2
('clodius', 'iam')             |     2
('do', 'soleo')                |     2
('heus', 'video')              |     2
('heus', 'ne')                 |     2
('curio', 'ne')                |     2
('antea', 'ne')                |     2
('consulatus', 'greek.expression') |     2
('antea', 'facio')             |     2
('greek.expression', 'voco')   |     2
('facio', 'voco')              |     2
('floccus', 'non')             |     2
('asia', 'facio')              |     2
('scribo', 'statuo')           |     2
('non', 'statuo')              |     2
('eo', 'equidem')              |     2
('equidem', 'malo')            |     2
('equidem', 'vereor')          |     2
('commode', 'tamen')           |     2
('met', 'non')                 |     2
('pono', 'proficiscor')        |     2
('praesertim', 'relinquo')     |     2
('scribo', 'thyillus')         |     2
('relinquo', 'scribo')         |     2
('ago', 'antonius')            |     2
('gratia', 'nomen')            |     2
('ago', 'nomen')               |     2
('antea', 'do')                |     2
('ideo', 'scribo')             |     2
('rare', 'scribo')             |     2
('idoneus', 'scribo')          |     2
('idoneus', 'satis')           |     2
('satis', 'valde')             |     2
('cincius', 'do')              |     2
('desum', 'magis')             |     2
('non', 'occupo')              |     2
('desum', 'locus')             |     2
('desum', 'littera')           |     2
('littera', 'locus')           |     2
('creber', 'littera')          |     2
('creber', 'multus')           |     2
('modus', 'scribo')            |     2
('greek.expression', 'ornatus') |     2
('greek.expression', 'poema')  |     2
('greek.expression', 'historia') |     2
('greek.expression', 'libet')  |     2
('arpinas', 'mitto')           |     2
('mitto', 'scriptum')          |     2
('magnus', 'scriptum')         |     2
('opinio', 'varietas')         |     2
('iudicium', 'voluntas')       |     2
('frater', 'iudicium')         |     2
('epistula', 'frater')         |     2
('epistula', 'exemplum')       |     2
('summus', 'tantus')           |     2
('amor', 'debeo')              |     2
('admiratio', 'summus')        |     2
('affero', 'debeo')            |     2
('admiratio', 'affero')        |     2
('accido', 'affero')           |     2
('quintus', 'tam')             |     2
('tantus', 'voluntas')         |     2
('medeor', 'saepe')            |     2
('cupio', 'saepe')             |     2
('saepe', 'vehementer')        |     2
('littera', 'quantum')         |     2
('ne', 'quantum')              |     2
('declaro', 'littera')         |     2
('quantum', 'volo')            |     2
('consolor', 'volo')           |     2
('dubito', 'locus')            |     2
('modo', 'sermo')              |     2
('conspectus', 'sermo')        |     2
('animus', 'mollis')           |     2
('accipio', 'animus')          |     2
('animus', 'depono')           |     2
('accido', 'scribo')           |     2
('accido', 'video')            |     2
('facile', 'ubi')              |     2
('existimo', 'quam')           |     2
('defendo', 'scribo')          |     2
('defendo', 'vereor')          |     2
('facio', 'vulnus')            |     2
('possum', 'totus')            |     2
('aliquanto', 'res')           |     2
('praesens', 'quam')           |     2
('commode', 'quam')            |     2
('praesens', 'video')          |     2
('roma', 'sermo')              |     2
('habeo', 'roma')              |     2
('causa', 'humanitas')         |     2
('nam', 'statuo')              |     2
('ita', 'statuo')              |     2
('animus', 'saepe')            |     2
('mitigo', 'nam')              |     2
('diligo', 'nam')              |     2
('diligo', 'non')              |     2
('non', 'pertineo')            |     2
('amo', 'pars')                |     2
('amo', 'epistula')            |     2
('amo', 'parum')               |     2
('pars', 'parum')              |     2
('necessarius', 'pars')        |     2
('epistula', 'necessarius')    |     2
('epistula', 'expono')         |     2
('commodum', 'consul')         |     2
('consul', 'perspicio')        |     2
('enim', 'magnitudo')          |     2
('magnitudo', 'perspicio')     |     2
('intersum', 'ne')             |     2
('duco', 'intersum')           |     2
('studium', 'vita')            |     2
('ratio', 'repr(eh)endo')      |     2
('otium', 'repr(eh)endo')      |     2
('honestus', 'ratio')          |     2
('duco', 'ratio')              |     2
('honestus', 'verus')          |     2
('otium', 'verus')             |     2
('otium', 'quidem')            |     2
('diligentia', 'ne')           |     2
('ne', 'religio')              |     2
('antepono', 'ne')             |     2
('amor', 'vero')               |     2
('amor', 'fraternus')          |     2
('amor', 'discedo')            |     2
('discedo', 'video')           |     2
('penitus', 'video')           |     2
('perspicio', 'video')         |     2
('gratulatio', 'laetitia')     |     2
('laus', 'timor')              |     2
('gratus', 'iucundus')         |     2
('sermo', 'suavis')            |     2
('sermo', 'soleo')             |     2
('genus', 'ne')                |     2
('neglegens', 'non')           |     2
('labor', 'licet')             |     2
('nunc', 'sustineo')           |     2
('gratia', 'tueor')            |     2
('antea', 'cum')               |     2
('antea', 'vero')              |     2
('discessus', 'vero')          |     2
('sermo', 'vero')              |     2
('frater', 'sermo')            |     2
('non', 'postremo')            |     2
('negotium', 'otium')          |     2
('domesticus', 'res')          |     2
('privatus', 'publicus')       |     2
('amans', 'consilium')         |     2
('commemoratio', 'possum')     |     2
('commemoratio', 'res')        |     2
('impedio', 'nunc')            |     2
('nunc', 'pars')               |     2
('autem', 'epistula')          |     2
('probo', 'purgo')             |     2
('ceterus', 'nosco')           |     2
('omitto', 'una')              |     2
('dissensio', 'non')           |     2
('discidium', 'non')           |     2
('facio', 'voluntas')          |     2
('facio', 're')                |     2
('hic', 'publicus')            |     2
('enim', 'verso')              |     2
('audio', 'senatus')           |     2
('disiungo', 'senatus')        |     2
('fero', 'primum')             |     2
('graviter', 'valde')          |     2
('consultum', 'promulgo')      |     2
('accipio', 'iudico')          |     2
('accipio', 'quaero')          |     2
('decerno', 'quaero')          |     2
('casus', 'res')               |     2
('decerno', 'non')             |     2
('equester', 'ordo')           |     2
('dico', 'moleste')            |     2
('dico', 'obiurgo')            |     2
('senatus', 'summus')          |     2
('auctoritas', 'video')        |     2
('causa', 'summus')            |     2
('auctoritas', 'causa')        |     2
('auctoritas', 'non')          |     2
('fero', 'solum')              |     2
('etiam', 'fero')              |     2
('asia', 'etiam')              |     2
('queror', 'senatus')          |     2
('postulo', 'princeps')        |     2
('nam', 'postulo')             |     2
('res', 'turpis')              |     2
('alieno', 'plane')            |     2
('alieno', 'senatus')          |     2
('perficio', 'res')            |     2
('senatus', 'utor')            |     2
('multus', 'senatus')          |     2
('liberalis', 'multus')        |     2
('dico', 'dignitas')           |     2
('adhuc', 'res')               |     2
('contra', 'senatus')          |     2
('designo', 'dico')            |     2
('consul', 'dies')             |     2
('dico', 'dies')               |     2
('non', 'pervenio')            |     2
('cato', 'non')                |     2
('ratio', 'sic')               |     2
('ratio', 'tueor')             |     2
('concordia', 'possum')        |     2
('infirmus', 'tam')            |     2
('retineo', 'ut')              |     2
('tutus', 'via')               |     2
('satis', 'spero')             |     2
('satis', 'via')               |     2
