============================================================
CICERO: TOP PAIRS by FREQUENCY (Raw Count)
============================================================

Pair                           | Count
('officium', 'scribo')         |     6
('quintus', 'soror')           |     6
('animus', 'cura')             |     6
('animus', 'quintus')          |     6
('debeo', 'ut')                |     6
('obiurgo', 'ut')              |     6
('confido', 'ut')              |     6
('confido', 'volo')            |     6
('audio', 'autem')             |     6
('epirus', 'habeo')            |     6
('audio', 'habeo')             |     6
('athenae', 'proficiscor')     |     6
('mando', 'ne')                |     6
('do', 'sermo')                |     6
('do', 'genus')                |     6
('dies', 'multus')             |     6
('duco', 'scribo')             |     6
('accuso', 'puto')             |     6
('multum', 'puto')             |     6
('etiam', 'reddo')             |     6
('habeo', 'otium')             |     6
('magnus', 'teneo')            |     6
('habeo', 'oportet')           |     6
('dico', 'oportet')            |     6
('loquor', 'volo')             |     6
('ignoro', 'scribo')           |     6
('ignoro', 'possum')           |     6
('tusculanus', 'volo')         |     6
('molestia', 'possum')         |     6
('exspecto', 'frater')         |     6
('cottidie', 'magis')          |     6
('magis', 'valeo')             |     6
('amo', 'diligo')              |     6
('curo', 'multus')             |     6
('amo', 'epistula')            |     6
('modo', 'tantus')             |     6
('domus', 'modo')              |     6
('tantus', 'video')            |     6
('forte', 'habeo')             |     6
('marcus', 'res')              |     6
('arpinas', 'greek.expression') |     6
('decedo', 'habeo')            |     6
('delecto', 'venio')           |     6
('denique', 'facio')           |     6
('diligenter', 'venio')        |     6
('cura', 'res')                |     6
('curo', 'primum')             |     6
('cogito', 'do')               |     6
('conficio', 'possum')         |     6
('habeo', 'pono')              |     6
('humanitas', 'volo')          |     6
('non', 'recuso')              |     6
('negotium', 'satis')          |     6
('amicus', 'bonus')            |     6
('hercule', 'scio')            |     6
('bonus', 'tum')               |     6
('amicus', 'possum')           |     6
('sane', 'scio')               |     6
('irascor', 'possum')          |     6
('delecto', 'scribo')          |     6
('iam', 're')                  |     6
('multus', 'nam')              |     6
('magis', 'primum')            |     6
('affero', 'roma')             |     6
('proficiscor', 'roma')        |     6
('athenae', 'quam')            |     6
('roma', 'ubi')                |     6
('quam', 'ubi')                |     6
('nolo', 'quam')               |     6
('familiaris', 'scribo')       |     6
('habeo', 'manus')             |     6
('scribo', 'vehementer')       |     6
('greek.expression', 'peto')   |     6
('greek.expression', 'simul')  |     6
('quaero', 'volo')             |     6
('parum', 'volo')              |     6
('respondeo', 'volo')          |     6
('scio', 'soleo')              |     6
('parum', 'senatus')           |     6
('clamor', 'greek.expression') |     6
('enim', 'vehementer')         |     6
('auctoritas', 'magnus')       |     6
('laus', 'res')                |     6
('nomen', 'res')               |     6
('causa', 'utor')              |     6
('fero', 'tribunus')           |     6
('fio', 'nisi')                |     6
('genus', 'possum')            |     6
('dico', 'iudex')              |     6
('autem', 'lex')               |     6
('vereor', 'video')            |     6
('infirmus', 'non')            |     6
('committo', 'res')            |     6
('dico', 'quaero')             |     6
('consilium', 'repr(eh)endo')  |     6
('consilium', 'magnus')        |     6
('quam', 'sententia')          |     6
('postulo', 'quam')            |     6
('credo', 'iudex')             |     6
('res', 'testimonium')         |     6
('civis', 'quam')              |     6
('quam', 'testimonium')        |     6
('convenio', 'non')            |     6
('do', 'homo')                 |     6
('greek.expression', 'laudator') |     6
('bonus', 'iam')               |     6
('certus', 'etiam')            |     6
('ita', 'plenus')              |     6
('bonus', 'summus')            |     6
('iudex', 'tamen')             |     6
('ita', 'propono')             |     6
('praesidium', 'video')        |     6
('habeo', 'postulo')           |     6
('nummus', 'possum')           |     6
('habeo', 'iudicium')          |     6
('causa', 'iudicium')          |     6
('iudicium', 'publicus')       |     6
('non', 'populus')             |     6
('etiam', 'verus')             |     6
('ita', 'statuo')              |     6
('consolor', 'facio')          |     6
('consolor', 'non')            |     6
('non', 'vulnus')              |     6
('plane', 'puto')              |     6
('dolor', 'enim')              |     6
('epistula', 'lego')           |     6
('greek.expression', 'patior') |     6
('ceterus', 'tum')             |     6
('licet', 'modus')             |     6
('ceterus', 'nam')             |     6
('habeo', 'studium')           |     6
('greek.expression', 'sententia') |     6
('rogo', 'senatus')            |     6
('locus', 'senatus')           |     6
('accipio', 'multus')          |     6
('accedo', 'res')              |     6
('facio', 'vir')               |     6
('arpinas', 'inquam')          |     6
('aqua', 'inquam')             |     6
('autem', 'status')            |     6
('relinquo', 'urbs')           |     6
('greek.expression', 'ludus')  |     6
('filius', 'magnus')           |     6
('gratia', 'ne')               |     6
('ne', 'pugno')                |     6
('magistratus', 'non')         |     6
('ita', 'lex')                 |     6
('comitium', 'lex')            |     6
('comitium', 'ita')            |     6
('lex', 'novus')               |     6
('dico', 'soleo')              |     6
('enim', 'publius')            |     6
('ante', 'enim')               |     6
('ante', 'ne')                 |     6
('curio', 'ne')                |     6
('antea', 'ne')                |     6
('ne', 'quare')                |     6
('non', 'opinor')              |     6
('consulatus', 'scribo')       |     6
('facio', 'vereor')            |     6
('scribo', 'statuo')           |     6
('commode', 'non')             |     6
('tamen', 'vereor')            |     6
('commode', 'res')             |     6
('repr(eh)endo', 'res')        |     6
('fio', 'parum')               |     6
('consilium', 'fio')           |     6
('pono', 'scribo')             |     6
('scio', 'valde')              |     6
('negotium', 'scio')           |     6
('magis', 'valde')             |     6
('littera', 'locus')           |     6
('greek.expression', 'modus')  |     6
('littera', 'tantus')          |     6
('frater', 'tam')              |     6
('cupio', 'ne')                |     6
('ne', 'saepe')                |     6
('non', 'quantum')             |     6
('locus', 'tamen')             |     6
('existimo', 'quam')           |     6
('enim', 'intellego')          |     6
('intellego', 'totus')         |     6
('domesticus', 'res')          |     6
('praesens', 'res')            |     6
('mitto', 'thessalonica')      |     6
('causa', 'iter')              |     6
('causa', 'spes')              |     6
('spes', 'statuo')             |     6
('diligo', 'facio')            |     6
('magis', 'parum')             |     6
('non', 'pertineo')            |     6
('enim', 'praetermitto')       |     6
('enim', 'voluntas')           |     6
('animus', 'magnitudo')        |     6
('domesticus', 'video')        |     6
('discedo', 'video')           |     6
('primus', 'tempus')           |     6
('nunc', 'saepe')              |     6
('etiam', 'soleo')             |     6
('res', 'suavis')              |     6
('dico', 'genus')              |     6
('forensis', 'res')            |     6
('labor', 'res')               |     6
('possum', 'tueor')            |     6
('cum', 'vero')                |     6
('discessus', 'non')           |     6
('non', 'requies')             |     6
('non', 'privatus')            |     6
('privatus', 'res')            |     6
('nunc', 'pars')               |     6
('autem', 'epistula')          |     6
('audio', 'fero')              |     6
('eques', 'senatus')           |     6
('casus', 'fero')              |     6
('adsum', 'fero')              |     6
('ecce', 'non')                |     6
