================================================================================
CICERO FULL CORPUS ANALYSIS (Stanza Lemmatization)
Source: Latin Library (Full Text)
Method: Stanza NLP (UD Model), Window Size: 5, Stopwords Removed
================================================================================

Total Files Processed: 138
Total Lemmas: 632835
Unique Pairs Found: 1542989

TOP COLLOCATIONS by PMI (Min count: {min_occurrence})
--------------------------------------------------------------------------------
Collocation                              | PMI        | Count
('dico', 'tracto')                       |    43
('dico', 'manus')                        |    43
('populus', 'provincia')                 |    43
('pecunia', 'populus')                   |    43
('etiam', 'sensus')                      |    43
('civitas', 'locus')                     |    43
('res', 'varietas')                      |    43
('futurus', 'tempus')                    |    43
('doctrina', 'studium')                  |    43
('dico', 'religio')                      |    43
('cn', 'res')                            |    43
('animus', 'utor')                       |    43
('melius', 'res')                        |    43
('ordo', 'senatus')                      |    43
('dico', 'unde')                         |    43
('frater', 'liber')                      |    43
('bonum', 'corpus')                      |    43
('facilis', 'habeo')                     |    43
('certus', 'tempus')                     |    43
('pono', 'tamen')                        |    43
('dico', 'sensus')                       |    43
('puto', 'utor')                         |    43
('consilium', 'littera')                 |    43
('efficio', 'ita')                       |    43
('ai', 'formianus')                      |    43
('habeo', 'nescio')                      |    43
('equideo', 'etiam')                     |    43
('nescio', 'scribo')                     |    43
('annus', 'magnus')                      |    43
('mitto', 'vido')                        |    43
('iam', 'natura')                        |    43
('animus', 'divinus')                    |    43
('debeo', 'tam')                         |    43
('publicus', 'refero')                   |    43
('credo', 'modus')                       |    43
('doctrina', 'res')                      |    43
('dico', 'diligo')                       |    43
('negotium', 'res')                      |    43
('puteo', 'res')                         |    43
('causa', 'necessarius')                 |    43
('screns', 'scribo')                     |    43
('frumentum', 'pecunia')                 |    43
('dies', 'hodiernus')                    |    42
('brutus', 'magnus')                     |    42
('fio', 'saepe')                         |    42
('amplus', 'honor')                      |    42
('honor', 'summus')                      |    42
('audio', 'publicus')                    |    42
('bellus', 'causa')                      |    42
('certus', 'modus')                      |    42
('populus', 'utor')                      |    42
('accedo', 'facio')                      |    42
